page,url,status,duration,size,type
"business-entities","https://cdn.fontshare.com/wf/P2LQKHE6KA6ZP4AAGN72KDWMHH6ZH3TA/ZC32TK2P7FPS5GFTL46EU6KQJA24ZYDB/7AHDUZ4A7LFLVFUIFSARGIWCRQJHISQP.woff2",200,,,
"business-entities","https://cdn.fontshare.com/wf/LAFFD4SDUCDVQEXFPDC7C53EQ4ZELWQI/PXCT3G6LO6ICM5I3NTYENYPWJAECAWDD/GHM6WVH6MILNYOOCXHXB5GTSGNTMGXZR.woff2",200,,,
"business-entities","http://localhost/assets/index-AuV9EWUS.js",200,122,,
"business-entities","http://localhost/api/v1/notifications",307,10,,
"business-entities","http://localhost/api/v1/notifications/",500,2302,,
"business-entities","http://localhost/api/v1/notifications",307,9,,
"business-entities","http://localhost/api/v1/notifications/",500,1592,,
"business-entities","http://localhost/api/v1/notifications",307,8,,
"business-entities","http://localhost/api/v1/notifications/",500,2061,,
"business-entities","http://localhost/api/v1/notifications",307,9,,
"business-entities","http://localhost/api/v1/notifications/",500,1877,,
"business-entities","http://localhost/api/v1/notifications",307,12,,
"business-entities","http://localhost/api/v1/notifications/",500,1565,,
"business-entities","http://localhost/api/v1/notifications",307,9,,
"business-entities","http://localhost/api/v1/notifications/",500,2304,,
"business-entities","http://localhost/api/v1/notifications",307,9,,
"business-entities","http://localhost/api/v1/notifications/",500,1616,,
"business-entities","http://localhost/api/v1/notifications",307,10,,
"business-entities","http://localhost/api/v1/notifications/",500,2656,,
"business-entities","http://localhost/api/v1/notifications",307,10,,
"business-entities","http://localhost/api/v1/notifications/",500,2089,,
"business-entities","http://localhost/api/v1/notifications",307,10,,
"business-entities","http://localhost/api/v1/notifications/",500,2306,,
"business-entities","http://localhost/api/v1/notifications",307,10,,
"business-entities","http://localhost/api/v1/notifications/",500,2220,,
"business-entities","http://localhost/api/v1/notifications",307,8,,
"business-entities","http://localhost/api/v1/notifications/",500,2285,,
"business-entities","http://localhost/api/v1/notifications",307,13,,
"business-entities","http://localhost/api/v1/notifications/",500,2711,,
"business-entities","http://localhost/api/v1/notifications",502,3,,
"business-entities","http://localhost/api/v1/notifications",502,4087,,
"business-entities","http://localhost/api/v1/notifications",502,2,,
"business-entities","http://localhost/api/v1/notifications",307,11,,
"business-entities","http://localhost/api/v1/notifications/",200,725,,
"business-entities","https://cdnjs.cloudflare.com/ajax/libs/axe-core/4.8.2/axe.min.js",200,,,
"business-entities","https://fonts.googleapis.com/css2?family=Plus+Jakarta+Sans:wght@400;500;600;700&display=swap",200,239,,
"privat","http://localhost/privat",200,2,,
"privat","http://localhost/assets/index-kDgct0GN.css",200,1,,
"privat","https://cdn.fontshare.com/wf/VFMK2COV3DN37JR7JQ4CAOJPZ7KWKNY7/ODD5YJNDLHZZB2MIT3DPVH4EIHAMZ34D/BSY64LPTT3OPLVKAZKL3AHKRWZ3D74AC.woff2",200,,,
"privat","https://cdn.fontshare.com/wf/2GQIT54GKQY3JRFTSHS4ARTRNRQISSAA/3CIP5EBHRRHE5FVQU3VFROPUERNDSTDF/JTSL5QESUXATU47LCPUNHZQBDDIWDOSW.woff2",200,,,
"privat","https://cdn.fontshare.com/wf/FPDAZ2S6SW4QMSRIIKNNGTPM6VIXYMKO/5HNPQ453FRLIQWV2FNOBUU3FKTDZQVSG/Z3MGHFHX6DCTLQ55LJYRJ5MDCZPMFZU6.woff2",200,,,
"privat","https://cdn.fontshare.com/wf/BFBSY7LX5W2U2EROCLVVTQP4VS7S4PC3/IIUX4FGTMD2LK2VWD3RVTAS4SSMUN7B5/53RZKGODFYDW3QHTIL7IPOWTBCSUEZK7.woff2",200,,,
"privat","https://cdn.fontshare.com/wf/TTX2Z3BF3P6Y5BQT3IV2VNOK6FL22KUT/7QYRJOI3JIMYHGY6CH7SOIFRQLZOLNJ6/KFIAZD4RUMEZIYV6FQ3T3GP5PDBDB6JY.woff2",200,,,
"privat","https://cdn.fontshare.com/wf/P2LQKHE6KA6ZP4AAGN72KDWMHH6ZH3TA/ZC32TK2P7FPS5GFTL46EU6KQJA24ZYDB/7AHDUZ4A7LFLVFUIFSARGIWCRQJHISQP.woff2",200,,,
"privat","https://cdn.fontshare.com/wf/LAFFD4SDUCDVQEXFPDC7C53EQ4ZELWQI/PXCT3G6LO6ICM5I3NTYENYPWJAECAWDD/GHM6WVH6MILNYOOCXHXB5GTSGNTMGXZR.woff2",200,,,
"privat","http://localhost/assets/index-CcGcI6Pg.js",200,144,,
"privat","http://localhost/api/v1/privat/spaces",403,4,,
"privat","http://localhost/api/v1/privat/dashboard",403,4,,
"privat","http://localhost/api/v1/notifications",307,7,,
"privat","http://localhost/api/v1/notifications/",200,18,,
"privat","http://localhost/api/v1/privat/spaces",403,11,,
"privat","http://localhost/api/v1/privat/dashboard",403,15,,
"privat","http://localhost/api/v1/notifications",307,12,,
"privat","http://localhost/api/v1/notifications/",200,15,,
"privat","http://localhost/api/v1/notifications",307,9,,
"privat","http://localhost/api/v1/notifications/",200,12,,
"privat","http://localhost/api/v1/notifications",307,9,,
"privat","http://localhost/api/v1/notifications/",200,11,,
"privat","https://cdnjs.cloudflare.com/ajax/libs/axe-core/4.8.2/axe.min.js",200,,,
"privat","https://fonts.googleapis.com/css2?family=Plus+Jakarta+Sans:wght@400;500;600;700&display=swap",200,192,,
"privat-finanzen","http://localhost/privat/finanzen",200,3,,
"privat-finanzen","http://localhost/assets/index-kDgct0GN.css",200,,,
"privat-finanzen","https://cdn.fontshare.com/wf/VFMK2COV3DN37JR7JQ4CAOJPZ7KWKNY7/ODD5YJNDLHZZB2MIT3DPVH4EIHAMZ34D/BSY64LPTT3OPLVKAZKL3AHKRWZ3D74AC.woff2",200,,,
"privat-finanzen","https://cdn.fontshare.com/wf/2GQIT54GKQY3JRFTSHS4ARTRNRQISSAA/3CIP5EBHRRHE5FVQU3VFROPUERNDSTDF/JTSL5QESUXATU47LCPUNHZQBDDIWDOSW.woff2",200,,,
"privat-finanzen","https://cdn.fontshare.com/wf/FPDAZ2S6SW4QMSRIIKNNGTPM6VIXYMKO/5HNPQ453FRLIQWV2FNOBUU3FKTDZQVSG/Z3MGHFHX6DCTLQ55LJYRJ5MDCZPMFZU6.woff2",200,,,
"privat-finanzen","https://cdn.fontshare.com/wf/BFBSY7LX5W2U2EROCLVVTQP4VS7S4PC3/IIUX4FGTMD2LK2VWD3RVTAS4SSMUN7B5/53RZKGODFYDW3QHTIL7IPOWTBCSUEZK7.woff2",200,,,
"privat-finanzen","https://cdn.fontshare.com/wf/TTX2Z3BF3P6Y5BQT3IV2VNOK6FL22KUT/7QYRJOI3JIMYHGY6CH7SOIFRQLZOLNJ6/KFIAZD4RUMEZIYV6FQ3T3GP5PDBDB6JY.woff2",200,,,
"privat-finanzen","https://cdn.fontshare.com/wf/P2LQKHE6KA6ZP4AAGN72KDWMHH6ZH3TA/ZC32TK2P7FPS5GFTL46EU6KQJA24ZYDB/7AHDUZ4A7LFLVFUIFSARGIWCRQJHISQP.woff2",200,,,
"privat-finanzen","https://cdn.fontshare.com/wf/LAFFD4SDUCDVQEXFPDC7C53EQ4ZELWQI/PXCT3G6LO6ICM5I3NTYENYPWJAECAWDD/GHM6WVH6MILNYOOCXHXB5GTSGNTMGXZR.woff2",200,,,
"privat-finanzen","http://localhost/assets/index-CcGcI6Pg.js",200,126,,
"privat-finanzen","http://localhost/api/v1/notifications",307,8,,
"privat-finanzen","http://localhost/api/v1/notifications/",200,20,,
"privat-finanzen","http://localhost/api/v1/notifications",307,8,,
"privat-finanzen","http://localhost/api/v1/notifications/",200,11,,
"privat-finanzen","http://localhost/api/v1/notifications",307,9,,
"privat-finanzen","http://localhost/api/v1/notifications/",200,12,,
"privat-finanzen","http://localhost/api/v1/notifications",307,8,,
"privat-finanzen","http://localhost/api/v1/notifications/",200,11,,
"privat-finanzen","https://cdnjs.cloudflare.com/ajax/libs/axe-core/4.8.2/axe.min.js",200,,,
"privat-finanzen","https://fonts.googleapis.com/css2?family=Plus+Jakarta+Sans:wght@400;500;600;700&display=swap",200,89,,
"privat-notfall","http://localhost/privat/notfall",200,2,,
"privat-notfall","http://localhost/assets/index-kDgct0GN.css",200,,,
"privat-notfall","https://cdn.fontshare.com/wf/VFMK2COV3DN37JR7JQ4CAOJPZ7KWKNY7/ODD5YJNDLHZZB2MIT3DPVH4EIHAMZ34D/BSY64LPTT3OPLVKAZKL3AHKRWZ3D74AC.woff2",200,,,
"privat-notfall","https://cdn.fontshare.com/wf/2GQIT54GKQY3JRFTSHS4ARTRNRQISSAA/3CIP5EBHRRHE5FVQU3VFROPUERNDSTDF/JTSL5QESUXATU47LCPUNHZQBDDIWDOSW.woff2",200,1,,
"privat-notfall","https://cdn.fontshare.com/wf/FPDAZ2S6SW4QMSRIIKNNGTPM6VIXYMKO/5HNPQ453FRLIQWV2FNOBUU3FKTDZQVSG/Z3MGHFHX6DCTLQ55LJYRJ5MDCZPMFZU6.woff2",200,,,
"privat-notfall","https://cdn.fontshare.com/wf/BFBSY7LX5W2U2EROCLVVTQP4VS7S4PC3/IIUX4FGTMD2LK2VWD3RVTAS4SSMUN7B5/53RZKGODFYDW3QHTIL7IPOWTBCSUEZK7.woff2",200,,,
"privat-notfall","https://cdn.fontshare.com/wf/TTX2Z3BF3P6Y5BQT3IV2VNOK6FL22KUT/7QYRJOI3JIMYHGY6CH7SOIFRQLZOLNJ6/KFIAZD4RUMEZIYV6FQ3T3GP5PDBDB6JY.woff2",200,1,,
"privat-notfall","https://cdn.fontshare.com/wf/P2LQKHE6KA6ZP4AAGN72KDWMHH6ZH3TA/ZC32TK2P7FPS5GFTL46EU6KQJA24ZYDB/7AHDUZ4A7LFLVFUIFSARGIWCRQJHISQP.woff2",200,,,
"privat-notfall","https://cdn.fontshare.com/wf/LAFFD4SDUCDVQEXFPDC7C53EQ4ZELWQI/PXCT3G6LO6ICM5I3NTYENYPWJAECAWDD/GHM6WVH6MILNYOOCXHXB5GTSGNTMGXZR.woff2",200,,,
"privat-notfall","http://localhost/assets/index-CcGcI6Pg.js",200,172,,
"privat-notfall","http://localhost/api/v1/notifications",307,12,,
"privat-notfall","http://localhost/api/v1/notifications/",200,20,,
"privat-notfall","http://localhost/api/v1/notifications",307,9,,
"privat-notfall","http://localhost/api/v1/notifications/",401,13,,
"privat-notfall","http://localhost/api/v1/auth/refresh",200,780,,
"privat-notfall","http://localhost/api/v1/notifications",307,10,,
"privat-notfall","http://localhost/api/v1/notifications/",200,21,,
"privat-notfall","http://localhost/api/v1/notifications",307,12,,
"privat-notfall","http://localhost/api/v1/notifications/",200,16,,
"privat-notfall","https://cdnjs.cloudflare.com/ajax/libs/axe-core/4.8.2/axe.min.js",200,,,
"privat-notfall","https://fonts.googleapis.com/css2?family=Plus+Jakarta+Sans:wght@400;500;600;700&display=swap",200,214,,
"admin-dashboard","http://localhost/admin",200,,,
"admin-dashboard","http://localhost/assets/index-kDgct0GN.css",200,,,
"admin-dashboard","https://cdn.fontshare.com/wf/VFMK2COV3DN37JR7JQ4CAOJPZ7KWKNY7/ODD5YJNDLHZZB2MIT3DPVH4EIHAMZ34D/BSY64LPTT3OPLVKAZKL3AHKRWZ3D74AC.woff2",200,,,
"admin-dashboard","https://cdn.fontshare.com/wf/2GQIT54GKQY3JRFTSHS4ARTRNRQISSAA/3CIP5EBHRRHE5FVQU3VFROPUERNDSTDF/JTSL5QESUXATU47LCPUNHZQBDDIWDOSW.woff2",200,,,
"admin-dashboard","https://cdn.fontshare.com/wf/FPDAZ2S6SW4QMSRIIKNNGTPM6VIXYMKO/5HNPQ453FRLIQWV2FNOBUU3FKTDZQVSG/Z3MGHFHX6DCTLQ55LJYRJ5MDCZPMFZU6.woff2",200,,,
"admin-dashboard","https://cdn.fontshare.com/wf/BFBSY7LX5W2U2EROCLVVTQP4VS7S4PC3/IIUX4FGTMD2LK2VWD3RVTAS4SSMUN7B5/53RZKGODFYDW3QHTIL7IPOWTBCSUEZK7.woff2",200,,,
"admin-dashboard","https://cdn.fontshare.com/wf/TTX2Z3BF3P6Y5BQT3IV2VNOK6FL22KUT/7QYRJOI3JIMYHGY6CH7SOIFRQLZOLNJ6/KFIAZD4RUMEZIYV6FQ3T3GP5PDBDB6JY.woff2",200,,,
"admin-dashboard","https://cdn.fontshare.com/wf/P2LQKHE6KA6ZP4AAGN72KDWMHH6ZH3TA/ZC32TK2P7FPS5GFTL46EU6KQJA24ZYDB/7AHDUZ4A7LFLVFUIFSARGIWCRQJHISQP.woff2",200,,,
"admin-dashboard","https://cdn.fontshare.com/wf/LAFFD4SDUCDVQEXFPDC7C53EQ4ZELWQI/PXCT3G6LO6ICM5I3NTYENYPWJAECAWDD/GHM6WVH6MILNYOOCXHXB5GTSGNTMGXZR.woff2",200,,,
"admin-dashboard","http://localhost/assets/index-CoEhMFE4.js",200,120,,
"admin-dashboard","http://localhost/api/v1/notifications",307,16,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,2116,,
"admin-dashboard","http://localhost/api/v1/notifications/",200,2108,,
"admin-dashboard","http://localhost/api/v1/admin/system/dashboard",200,2142,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,998,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,1107,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,1133,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,1313,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,1002,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,1071,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,971,,
"admin-dashboard","http://localhost/api/v1/admin/system/dashboard",200,1073,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,1092,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,1325,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,997,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,1030,,
"admin-dashboard","http://localhost/api/v1/notifications",307,7,,
"admin-dashboard","http://localhost/api/v1/notifications/",200,12,,
"admin-dashboard","http://localhost/api/v1/admin/system/dashboard",200,1058,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,978,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,1019,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,1667,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,1026,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,1783,,
"admin-dashboard","http://localhost/api/v1/admin/system/dashboard",200,2387,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,973,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,999,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,3629,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,1497,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,5322,,
"admin-dashboard","http://localhost/api/v1/notifications",307,566,,
"admin-dashboard","http://localhost/api/v1/notifications/",200,1033,,
"admin-dashboard","http://localhost/api/v1/admin/jobs/stats/summary",500,1223,,
"admin-dashboard","https://cdnjs.cloudflare.com/ajax/libs/axe-core/4.8.2/axe.min.js",200,,,
"admin-dashboard","https://fonts.googleapis.com/css2?family=Plus+Jakarta+Sans:wght@400;500;600;700&display=swap",200,102,,
"admin-users","http://localhost/admin/users",200,2,,
"admin-users","http://localhost/assets/index-kDgct0GN.css",200,,,
"admin-users","https://cdn.fontshare.com/wf/VFMK2COV3DN37JR7JQ4CAOJPZ7KWKNY7/ODD5YJNDLHZZB2MIT3DPVH4EIHAMZ34D/BSY64LPTT3OPLVKAZKL3AHKRWZ3D74AC.woff2",200,,,
"admin-users","https://cdn.fontshare.com/wf/2GQIT54GKQY3JRFTSHS4ARTRNRQISSAA/3CIP5EBHRRHE5FVQU3VFROPUERNDSTDF/JTSL5QESUXATU47LCPUNHZQBDDIWDOSW.woff2",200,,,
"admin-users","https://cdn.fontshare.com/wf/FPDAZ2S6SW4QMSRIIKNNGTPM6VIXYMKO/5HNPQ453FRLIQWV2FNOBUU3FKTDZQVSG/Z3MGHFHX6DCTLQ55LJYRJ5MDCZPMFZU6.woff2",200,,,
"admin-users","https://cdn.fontshare.com/wf/BFBSY7LX5W2U2EROCLVVTQP4VS7S4PC3/IIUX4FGTMD2LK2VWD3RVTAS4SSMUN7B5/53RZKGODFYDW3QHTIL7IPOWTBCSUEZK7.woff2",200,,,
"admin-users","https://cdn.fontshare.com/wf/TTX2Z3BF3P6Y5BQT3IV2VNOK6FL22KUT/7QYRJOI3JIMYHGY6CH7SOIFRQLZOLNJ6/KFIAZD4RUMEZIYV6FQ3T3GP5PDBDB6JY.woff2",200,,,
"admin-users","https://cdn.fontshare.com/wf/P2LQKHE6KA6ZP4AAGN72KDWMHH6ZH3TA/ZC32TK2P7FPS5GFTL46EU6KQJA24ZYDB/7AHDUZ4A7LFLVFUIFSARGIWCRQJHISQP.woff2",200,,,
"admin-users","https://cdn.fontshare.com/wf/LAFFD4SDUCDVQEXFPDC7C53EQ4ZELWQI/PXCT3G6LO6ICM5I3NTYENYPWJAECAWDD/GHM6WVH6MILNYOOCXHXB5GTSGNTMGXZR.woff2",200,1,,
"admin-users","http://localhost/assets/index-CoEhMFE4.js",200,170,,
"admin-users","http://localhost/api/v1/notifications",307,2094,,
"admin-users","http://localhost/api/v1/admin/users?page=1&per_page=20",200,3144,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,5930,,
"admin-users","http://localhost/api/v1/notifications/",200,3856,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1470,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1186,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1949,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1638,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1110,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,990,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1129,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,996,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1407,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1238,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1076,,
"admin-users","http://localhost/api/v1/notifications",307,7,,
"admin-users","http://localhost/api/v1/notifications/",200,13,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1097,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,995,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1469,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1085,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,949,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1070,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1125,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1309,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1027,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,982,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1017,,
"admin-users","http://localhost/api/v1/notifications",307,9,,
"admin-users","http://localhost/api/v1/notifications/",200,23,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1715,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1312,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1060,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1307,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,966,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1419,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1139,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1440,,
"admin-users","http://localhost/api/v1/notifications",307,95,,
"admin-users","http://localhost/api/v1/notifications/",200,17,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1012,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1521,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1024,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1281,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1065,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1559,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,3610,,
"admin-users","http://localhost/api/v1/notifications",307,1507,,
"admin-users","http://localhost/api/v1/notifications/",200,23,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1084,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1121,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,996,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1367,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1016,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1117,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1033,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,952,,
"admin-users","http://localhost/api/v1/admin/jobs/stats/summary",500,1445,,
"admin-users","http://localhost/api/v1/notifications",307,11,,
"admin-users","http://localhost/api/v1/notifications/",200,17,,
"admin-users","https://cdnjs.cloudflare.com/ajax/libs/axe-core/4.8.2/axe.min.js",200,16,,
"admin-users","https://fonts.googleapis.com/css2?family=Plus+Jakarta+Sans:wght@400;500;600;700&display=swap",200,250,,
"admin-settings","http://localhost/admin/settings",200,2,,
"admin-settings","http://localhost/assets/index-kDgct0GN.css",200,1,,
"admin-settings","https://cdn.fontshare.com/wf/VFMK2COV3DN37JR7JQ4CAOJPZ7KWKNY7/ODD5YJNDLHZZB2MIT3DPVH4EIHAMZ34D/BSY64LPTT3OPLVKAZKL3AHKRWZ3D74AC.woff2",200,,,
"admin-settings","https://cdn.fontshare.com/wf/2GQIT54GKQY3JRFTSHS4ARTRNRQISSAA/3CIP5EBHRRHE5FVQU3VFROPUERNDSTDF/JTSL5QESUXATU47LCPUNHZQBDDIWDOSW.woff2",200,,,
"admin-settings","https://cdn.fontshare.com/wf/FPDAZ2S6SW4QMSRIIKNNGTPM6VIXYMKO/5HNPQ453FRLIQWV2FNOBUU3FKTDZQVSG/Z3MGHFHX6DCTLQ55LJYRJ5MDCZPMFZU6.woff2",200,,,
"admin-settings","https://cdn.fontshare.com/wf/BFBSY7LX5W2U2EROCLVVTQP4VS7S4PC3/IIUX4FGTMD2LK2VWD3RVTAS4SSMUN7B5/53RZKGODFYDW3QHTIL7IPOWTBCSUEZK7.woff2",200,,,
"admin-settings","https://cdn.fontshare.com/wf/TTX2Z3BF3P6Y5BQT3IV2VNOK6FL22KUT/7QYRJOI3JIMYHGY6CH7SOIFRQLZOLNJ6/KFIAZD4RUMEZIYV6FQ3T3GP5PDBDB6JY.woff2",200,,,
"admin-settings","https://cdn.fontshare.com/wf/P2LQKHE6KA6ZP4AAGN72KDWMHH6ZH3TA/ZC32TK2P7FPS5GFTL46EU6KQJA24ZYDB/7AHDUZ4A7LFLVFUIFSARGIWCRQJHISQP.woff2",200,,,
"admin-settings","https://cdn.fontshare.com/wf/LAFFD4SDUCDVQEXFPDC7C53EQ4ZELWQI/PXCT3G6LO6ICM5I3NTYENYPWJAECAWDD/GHM6WVH6MILNYOOCXHXB5GTSGNTMGXZR.woff2",200,,,
"admin-settings","http://localhost/assets/index-BCreYPtx.js",200,148,,
"admin-settings","http://localhost/api/v1/notifications",307,13,,
"admin-settings","http://localhost/api/v1/admin/jobs/stats/summary",500,954,,
"admin-settings","http://localhost/api/v1/notifications/",200,947,,
"admin-settings","http://localhost/api/v1/admin/jobs/stats/summary",500,1252,,
"admin-settings","http://localhost/api/v1/admin/jobs/stats/summary",500,1278,,
"admin-settings","http://localhost/api/v1/admin/jobs/stats/summary",500,1169,,
"admin-settings","http://localhost/api/v1/admin/jobs/stats/summary",500,1395,,
"admin-settings","http://localhost/api/v1/admin/jobs/stats/summary",500,971,,
"admin-settings","http://localhost/api/v1/admin/jobs/stats/summary",500,1153,,
"admin-settings","http://localhost/api/v1/admin/jobs/stats/summary",500,3896,,
"admin-settings","http://localhost/api/v1/admin/jobs/stats/summary",500,8170,,
"admin-settings","http://localhost/api/v1/admin/jobs/stats/summary",500,2309,,
"admin-settings","http://localhost/api/v1/notifications",307,1009,,
"admin-settings","http://localhost/api/v1/notifications/",200,15,,
"admin-settings","http://localhost/api/v1/admin/jobs/stats/summary",500,1524,,
"admin-settings","http://localhost/api/v1/admin/jobs/stats/summary",500,1239,,
"admin-settings","http://localhost/api/v1/admin/jobs/stats/summary",500,1602,,
"admin-settings","http://localhost/api/v1/admin/jobs/stats/summary",500,1062,,
"admin-settings","http://localhost/api/v1/admin/jobs/stats/summary",500,1872,,
"admin-settings","http://localhost/api/v1/admin/jobs/stats/summary",500,1044,,
"admin-settings","http://localhost/api/v1/admin/jobs/stats/summary",500,1018,,
"admin-settings","http://localhost/api/v1/admin/jobs/stats/summary",500,1239,,
"admin-settings","http://localhost/api/v1/notifications",307,1008,,
"admin-settings","http://localhost/api/v1/notifications/",200,16,,
"admin-settings","https://cdnjs.cloudflare.com/ajax/libs/axe-core/4.8.2/axe.min.js",200,1,,
"admin-settings","https://fonts.googleapis.com/css2?family=Plus+Jakarta+Sans:wght@400;500;600;700&display=swap",200,105,,
"admin-ocr-training","http://localhost/admin/ocr-training",200,255,,
"admin-ocr-training","http://localhost/assets/index-kDgct0GN.css",200,,,
"admin-ocr-training","https://fonts.googleapis.com/css2?family=Plus+Jakarta+Sans:wght@400;500;600;700&display=swap",200,2,,
"admin-ocr-training","https://api.fontshare.com/v2/css?f[]=clash-display@200,300,400,500,600,700&f[]=satoshi@300,400,500,700,900&display=swap",200,2,,
"admin-ocr-training","http://localhost/assets/index-BCreYPtx.js",200,100,,
"admin-ocr-training","https://cdn.fontshare.com/wf/BFBSY7LX5W2U2EROCLVVTQP4VS7S4PC3/IIUX4FGTMD2LK2VWD3RVTAS4SSMUN7B5/53RZKGODFYDW3QHTIL7IPOWTBCSUEZK7.woff2",200,2,,
"admin-ocr-training","https://cdn.fontshare.com/wf/P2LQKHE6KA6ZP4AAGN72KDWMHH6ZH3TA/ZC32TK2P7FPS5GFTL46EU6KQJA24ZYDB/7AHDUZ4A7LFLVFUIFSARGIWCRQJHISQP.woff2",200,1,,
"admin-ocr-training","https://cdn.fontshare.com/wf/TTX2Z3BF3P6Y5BQT3IV2VNOK6FL22KUT/7QYRJOI3JIMYHGY6CH7SOIFRQLZOLNJ6/KFIAZD4RUMEZIYV6FQ3T3GP5PDBDB6JY.woff2",200,2,,
"admin-ocr-training","https://cdn.fontshare.com/wf/LAFFD4SDUCDVQEXFPDC7C53EQ4ZELWQI/PXCT3G6LO6ICM5I3NTYENYPWJAECAWDD/GHM6WVH6MILNYOOCXHXB5GTSGNTMGXZR.woff2",200,2,,
"admin-ocr-training","https://cdn.fontshare.com/wf/FPDAZ2S6SW4QMSRIIKNNGTPM6VIXYMKO/5HNPQ453FRLIQWV2FNOBUU3FKTDZQVSG/Z3MGHFHX6DCTLQ55LJYRJ5MDCZPMFZU6.woff2",200,2,,
"admin-ocr-training","http://localhost/api/v1/notifications",307,36,,
"admin-ocr-training","http://localhost/api/v1/metrics/dashboards",200,126,,
